ID,MAP,type,coord_index
5335,113,46652,753
5336,113,46724,761
5337,113,45512,754
5338,113,46713,759
5339,113,46516,755
5340,113,46780,551
5341,113,46780,541
5342,113,46780,543
5343,113,46780,547
5344,113,46780,548
5345,113,46780,552
5346,113,46780,544
5347,113,46780,542
5348,113,46800,606
5349,113,46604,601
5350,113,46703,604
5351,113,46704,607
5352,113,46504,602
5353,113,46603,603
5354,113,41300,321
5355,113,43301,316
5356,113,43300,320
5357,113,38100,110
5358,113,34102,106
5359,113,37900,306
5360,113,40006,300
5361,114,38001,123
5362,114,30301,106
5363,114,30300,117
5364,114,38000,101
5365,114,32200,110
5366,114,32201,104
5367,114,32200,112
5368,114,34200,103
5369,114,34100,116
5370,114,34100,100
5371,114,43020,352
5372,114,41000,305
5373,114,41000,306
5374,114,41000,300
5375,114,40008,301
5376,114,43501,314
5377,114,46861,757
5378,114,46532,756
5379,114,49414,190
5380,114,46522,315
5381,114,46753,309
5382,114,46563,322
5383,114,46631,318
5384,114,46673,320
5385,114,46641,317
5386,114,46681,755
5387,114,46743,753
5388,114,45513,758
5389,114,46712,750
5390,114,46651,761
5391,114,46627,759
5392,114,46693,754
5393,114,46571,760
5394,114,46606,604
5395,114,46602,607
5396,114,46700,601
5397,114,46703,606
5398,114,46502,602
5399,114,46504,603
5400,114,41300,321
5401,114,43300,319
5402,114,43301,316
5403,114,34100,107
5404,114,34100,111
5405,114,37900,313
5406,114,40101,310
5407,115,38101,129
5408,115,30300,112
5409,115,30000,113
5410,115,38001,110
5411,115,32200,108
5412,115,32000,107
5413,115,32001,116
5414,115,34100,109
5415,115,34102,120
5416,115,34101,106
5417,115,41010,364
5418,115,41000,310
5419,115,41000,302
5420,115,41000,313
5421,115,40008,312
5422,115,40103,308
5423,115,46662,758
5424,115,46673,753
5425,115,46581,762
5426,115,46551,763
5427,115,46723,760
5428,115,46694,754
5429,115,46628,759
5430,115,46652,761
5431,115,45520,577
5432,115,45520,565
5433,115,45520,570
5434,115,45520,567
5435,115,45520,568
5436,115,45520,576
5437,115,45520,569
5438,115,45520,561
5439,115,46702,605
5440,115,46606,601
5441,115,46603,606
5442,115,46504,604
5443,115,46700,607
5444,115,46502,603
5445,115,38001,114
5446,115,32000,117
5447,115,32000,103
5448,115,43001,307
5449,115,43001,306
5450,115,49400,713
5451,116,30300,129
5452,116,30301,116
5453,116,38000,117
5454,116,38100,107
5455,116,32102,108
5456,116,32101,114
5457,116,32001,110
5458,116,34101,103
5459,116,34103,112
5460,116,34104,113
5461,116,43410,364
5462,116,41000,312
5463,116,41000,306
5464,116,41000,308
5465,116,40008,307
5466,116,40101,313
5467,116,46663,761
5468,116,46543,762
5469,116,46562,758
5470,116,46552,759
5471,116,46628,754
5472,116,46773,760
5473,116,46722,763
5474,116,46514,753
5475,116,46504,606
5476,116,46702,607
5477,116,46605,605
5478,116,46703,604
5479,116,46503,601
5480,116,46602,603
5481,116,38100,109
5482,116,34104,120
5483,116,34101,106
5484,116,37900,302
5485,116,45000,310
5486,117,38101,126
5487,117,30001,106
5488,117,30000,109
5489,117,38100,112
5490,117,32101,116
5491,117,32200,103
5492,117,32001,107
5493,117,34000,117
5494,117,34101,120
5495,117,34003,114
5496,117,43410,358
5497,117,41000,306
5498,117,41000,312
5499,117,41000,307
5500,117,40005,302
5501,117,40102,313
5502,117,46533,762
5503,117,46632,761
5504,117,46522,758
5505,117,46652,760
5506,117,46593,759
5507,117,46772,754
5508,117,45514,763
5509,117,46713,753
5510,117,46780,547
5511,117,46780,548
5512,117,46780,555
5513,117,46780,541
5514,117,46780,549
5515,117,46780,545
5516,117,46780,550
5517,117,46780,556
5518,117,46604,603
5519,117,46504,607
5520,117,46505,601
5521,117,46606,605
5522,117,46702,604
5523,117,46704,606
5524,117,38101,110
5525,117,32001,113
5526,117,34101,111
5527,117,37900,314
5528,117,40006,310
5529,118,38000,123
5530,118,30000,113
5531,118,30001,110
5532,118,38101,111
5533,118,32001,103
5534,118,32101,116
5535,118,32100,107
5536,118,34103,117
5537,118,34102,114
5538,118,34300,106
5539,118,44010,352
5540,118,41000,313
5541,118,41000,310
5542,118,41000,307
5543,118,40005,314
5544,118,40101,312
5545,118,46682,759
5546,118,46521,754
5547,118,46661,760
5548,118,46721,758
5549,118,46573,762
5550,118,46773,753
5551,118,46551,761
5552,118,46628,763
5553,118,46802,603
5554,118,46702,606
5555,118,46503,604
5556,118,46604,607
5557,118,46703,605
5558,118,46605,601
5559,118,32101,112
5560,118,34103,108
5561,118,34300,109
5562,118,45000,308
5563,118,40002,306
5564,119,30001,125
5565,119,30301,113
5566,119,38000,116
5567,119,38100,117
5568,119,32201,109
5569,119,32100,112
5570,119,32200,103
5571,119,34001,110
5572,119,34003,114
5573,119,34200,106
5574,119,43410,357
5575,119,41000,302
5576,119,41000,310
5577,119,41000,308
5578,119,40103,313
5579,119,40102,314
5580,119,46742,758
5581,119,46633,761
5582,119,46581,753
5583,119,46551,762
5584,119,46651,759
5585,119,46713,754
5586,119,46628,760
5587,119,46592,763
5588,119,46606,606
5589,119,46504,605
5590,119,46605,601
5591,119,46702,607
5592,119,46703,604
5593,119,46505,603
5594,119,30001,111
5595,119,38100,120
5596,119,34003,107
5597,119,45000,306
5598,119,40001,312
5599,120,38101,125
5600,120,30000,104
5601,120,30301,112
5602,120,38100,116
5603,120,32201,107
5604,120,32100,111
5605,120,32001,113
5606,120,34100,106
5607,120,34001,101
5608,120,34300,109
5609,120,34001,117
5610,120,43011,357
5611,120,41000,301
5612,120,41000,314
5613,120,41000,305
5614,120,45000,306
5615,120,40008,308
5616,120,40101,300
5617,120,43001,310
5618,120,46822,757
5619,120,46563,756
5620,120,49415,190
5621,120,46531,761
5622,120,46544,754
5623,120,46632,762
5624,120,46522,755
5625,120,46712,763
5626,120,46592,758
5627,120,46653,750
5628,120,45511,753
5629,120,46696,760
5630,120,46723,759
5631,120,46700,601
5632,120,46703,606
5633,120,46605,602
5634,120,46604,605
5635,120,46504,607
5636,120,46603,604
5637,120,46502,603
5638,120,32201,100
5639,120,34001,110
5640,120,34001,103
5641,120,34300,114
5642,120,34300,120
5643,120,40103,302
5644,120,43400,313
5645,120,43001,312
5646,121,38001,127
5647,121,30000,109
5648,121,30001,101
5649,121,38000,114
5650,121,32102,110
5651,121,32001,116
5652,121,32200,104
5653,121,34103,107
5654,121,34104,108
5655,121,34100,111
5656,121,34104,103
5657,121,41010,360
5658,121,41000,314
5659,121,41000,301
5660,121,41000,305
5661,121,45000,312
5662,121,40101,308
5663,121,43000,306
5664,121,40102,300
5665,121,46912,757
5666,121,46522,756
5667,121,49435,190
5668,121,46584,755
5669,121,46673,762
5670,121,46631,754
5671,121,46683,761
5672,121,46774,760
5673,121,46573,758
5674,121,46723,750
5675,121,46713,763
5676,121,46516,753
5677,121,46691,759
5678,121,45530,525
5679,121,45530,526
5680,121,45530,523
5681,121,45530,529
5682,121,45530,528
5683,121,45530,527
5684,121,45530,530
5685,121,45530,524
5686,121,46603,604
5687,121,46605,601
5688,121,46704,605
5689,121,46604,602
5690,121,46703,607
5691,121,46502,606
5692,121,46505,603
5693,121,30000,117
5694,121,30001,106
5695,121,32001,120
5696,121,32001,113
5697,121,32001,100
5698,121,45000,307
5699,121,40005,302
5700,121,40009,313
5701,122,30000,125
5702,122,30300,111
5703,122,38100,103
5704,122,38001,109
5705,122,32200,101
5706,122,32201,110
5707,122,32100,107
5708,122,34003,116
5709,122,34102,112
5710,122,34000,104
5711,122,34000,106
5712,122,41010,357
5713,122,41000,313
5714,122,41000,300
5715,122,41000,305
5716,122,45000,308
5717,122,40008,310
5718,122,40103,312
5719,122,43000,302
5720,122,46955,757
5721,122,46633,756
5722,122,49416,190
5723,122,46581,755
5724,122,46681,763
5725,122,46522,753
5726,122,46561,759
5727,122,46572,761
5728,122,46514,754
5729,122,46714,762
5730,122,46724,750
5731,122,46653,760
5732,122,46625,758
5733,122,45530,529
5734,122,45530,527
5735,122,45530,525
5736,122,45530,526
5737,122,45530,520
5738,122,45530,528
5739,122,45530,523
5740,122,45530,521
5741,122,46700,606
5742,122,46605,605
5743,122,46604,604
5744,122,46505,602
5745,122,46603,607
5746,122,46703,601
5747,122,46503,603
5748,122,30000,120
5749,122,38001,113
5750,122,34102,114
5751,122,34003,117
5752,122,34102,100
5753,122,40003,314
5754,122,43000,301
5755,122,43400,306
5756,123,38001,121
5757,123,30001,104
5758,123,30000,112
5759,123,38100,108
5760,123,32000,107
5761,123,32102,110
5762,123,32101,113
5763,123,34200,109
5764,123,34103,106
5765,123,34101,100
5766,123,34103,120
5767,123,41010,350
5768,123,41000,302
5769,123,41000,305
5770,123,41000,310
5771,123,45000,306
5772,123,40008,308
5773,123,40101,312
5774,123,43501,307
5775,123,46874,757
5776,123,46662,756
5777,123,49422,190
5778,123,46683,754
5779,123,46583,750
5780,123,46644,761
5781,123,46544,762
5782,123,46572,760
5783,123,45512,755
5784,123,46774,753
5785,123,46651,758
5786,123,46723,763
5787,123,46512,759
5788,123,46703,606
5789,123,46503,602
5790,123,46602,607
5791,123,46704,605
5792,123,46605,604
5793,123,46505,601
5794,123,46603,603
5795,123,30001,116
5796,123,30000,103
5797,123,32000,114
5798,123,34200,117
5799,123,34101,111
5800,123,37900,301
5801,123,45000,313
5802,123,40000,314
5803,124,30000,128
5804,124,30300,104
5805,124,38000,113
5806,124,38100,101
5807,124,32100,120
5808,124,32000,106
5809,124,32201,110
5810,124,34200,116
5811,124,34300,107
5812,124,34003,100
5813,124,34200,117
5814,124,43010,362
5815,124,41000,308
5816,124,41000,306
5817,124,41000,307
5818,124,45000,305
5819,124,40002,301
5820,124,43501,314
5821,124,40101,310
5822,124,46862,757
5823,124,46533,756
5824,124,49417,190
5825,124,46631,763
5826,124,46541,755
5827,124,46523,753
5828,124,46681,758
5829,124,46516,754
5830,124,46651,760
5831,124,46573,750
5832,124,46714,759
5833,124,45513,762
5834,124,46593,761
5835,124,46604,607
5836,124,46502,604
5837,124,46702,605
5838,124,46602,602
5839,124,46505,601
5840,124,46603,606
5841,124,46704,603
5842,124,30300,111
5843,124,38100,112
5844,124,32000,108
5845,124,32201,103
5846,124,34003,109
5847,124,37900,302
5848,124,40000,313
5849,124,40102,300
5850,125,30001,121
5851,125,30000,103
5852,125,38000,113
5853,125,38001,104
5854,125,32001,111
5855,125,32200,107
5856,125,32102,100
5857,125,34000,109
5858,125,34101,106
5859,125,34001,120
5860,125,34000,112
5861,125,43410,350
5862,125,41000,312
5863,125,41000,302
5864,125,41000,307
5865,125,45000,313
5866,125,40001,306
5867,125,43401,314
5868,125,43400,301
5869,125,46911,757
5870,125,46631,756
5871,125,49436,190
5872,125,46742,760
5873,125,46521,763
5874,125,46671,759
5875,125,46563,755
5876,125,46771,753
5877,125,46591,761
5878,125,46622,762
5879,125,46722,758
5880,125,45514,750
5881,125,46714,754
5882,125,46502,602
5883,125,46602,605
5884,125,46606,606
5885,125,46505,607
5886,125,46603,601
5887,125,46700,604
5888,125,46704,603
5889,125,49400,712
5890,125,38001,117
5891,125,34000,116
5892,125,34101,110
5893,125,34000,114
5894,125,34101,108
5895,125,45000,310
5896,125,40103,305
5897,125,40102,308
5898,126,38000,125
5899,126,30001,113
5900,126,30301,110
5901,126,38101,111
5902,126,32100,120
5903,126,32201,116
5904,126,32101,112
5905,126,34001,109
5906,126,34101,100
5907,126,34104,103
5908,126,34101,117
5909,126,43410,357
5910,126,41000,308
5911,126,41000,302
5912,126,41000,313
5913,126,45000,306
5914,126,40102,312
5915,126,40101,300
5916,126,43401,314
5917,126,46883,757
5918,126,46523,756
5919,126,49423,190
5920,126,46644,762
5921,126,46674,753
5922,126,46543,758
5923,126,46631,750
5924,126,46692,759
5925,126,46573,760
5926,126,46721,755
5927,126,46714,763
5928,126,46773,754
5929,126,45511,761
5930,126,46603,603
5931,126,46702,601
5932,126,46700,605
5933,126,46606,607
5934,126,46503,606
5935,126,46505,602
5936,126,46602,604
5937,126,30001,104
5938,126,30001,106
5939,126,38000,101
5940,126,32100,107
5941,126,32201,114
5942,126,45000,305
5943,126,40000,310
5944,126,43001,301
5945,127,38100,124
5946,127,30300,104
5947,127,30001,116
5948,127,38101,110
5949,127,32101,117
5950,127,32102,103
5951,127,32201,114
5952,127,34003,111
5953,127,34102,113
5954,127,34200,109
5955,127,34200,106
5956,127,43411,356
5957,127,41000,312
5958,127,41000,302
5959,127,41000,308
5960,127,45000,313
5961,127,40009,301
5962,127,43501,314
5963,127,40102,310
5964,127,46911,757
5965,127,46534,756
5966,127,49437,190
5967,127,46522,754
5968,127,46632,763
5969,127,46741,750
5970,127,46542,760
5971,127,46713,755
5972,127,45512,753
5973,127,46552,758
5974,127,46772,761
5975,127,46571,762
5976,127,46591,759
5977,127,46504,604
5978,127,46505,602
5979,127,46603,607
5980,127,46602,606
5981,127,46605,601
5982,127,46702,605
5983,127,46703,603
5984,127,30001,107
5985,127,30001,112
5986,127,34003,100
5987,127,34102,108
5988,127,34102,101
5989,127,37900,305
5990,127,45000,307
5991,127,40003,300
5992,128,20300,103
5993,128,38100,125
5994,128,30000,117
5995,128,30001,120
5996,128,38101,113
5997,128,32102,101
5998,128,32001,109
5999,128,32100,111
6000,128,34102,116
6001,128,34200,104
6002,128,34003,112
6003,128,34102,107
6004,128,43010,351
6005,128,41000,302
6006,128,41000,305
6007,128,41000,308
6008,128,45000,314
6009,128,40102,306
6010,128,43000,300
6011,128,43401,310
6012,128,46871,757
6013,128,46674,756
6014,128,49438,190
6015,128,46663,758
6016,128,46542,761
6017,128,46743,755
6018,128,46682,763
6019,128,46552,750
6020,128,46592,759
6021,128,46711,762
6022,128,46515,760
6023,128,46651,754
6024,128,46572,753
6025,128,46504,607
6026,128,46602,603
6027,128,46503,605
6028,128,46704,601
6029,128,46603,606
6030,128,46604,604
6031,128,46703,602
6032,128,30000,114
6033,128,30000,100
6034,128,38100,110
6035,128,32100,106
6036,128,40004,312
6037,128,40101,313
6038,128,43000,307
6039,129,38100,123
6040,129,30300,113
6041,129,30000,101
6042,129,38000,103
6043,129,32200,100
6044,129,32201,117
6045,129,32101,108
6046,129,34300,111
6047,129,34103,104
6048,129,34100,107
6049,129,34103,109
6050,129,43011,352
6051,129,41000,301
6052,129,41000,314
6053,129,41000,305
6054,129,45000,313
6055,129,40008,310
6056,129,40102,312
6057,129,43501,306
6058,129,46814,757
6059,129,46663,756
6060,129,49424,190
6061,129,46681,761
6062,129,46632,754
6063,129,46741,755
6064,129,46562,762
6065,129,46724,759
6066,129,46551,750
6067,129,46711,763
6068,129,46571,760
6069,129,46592,753
6070,129,46652,758
6071,129,46603,604
6072,129,46504,606
6073,129,46701,607
6074,129,46704,601
6075,129,46605,605
6076,129,46602,602
6077,129,46503,603
6078,129,38100,112
6079,129,34300,114
6080,129,34103,110
6081,129,34100,106
6082,129,34300,116
6083,129,45000,308
6084,129,40103,307
6085,129,40001,300
6086,130,38000,125
6087,130,30000,101
6088,130,30300,109
6089,130,38100,111
6090,130,32102,117
6091,130,32201,107
6092,130,32000,100
6093,130,34102,103
6094,130,34200,114
6095,130,34100,112
6096,130,34102,110
6097,130,43011,358
6098,130,41000,305
6099,130,41000,312
6100,130,41000,310
6101,130,45000,307
6102,130,40000,300
6103,130,43000,313
6104,130,43400,306
6105,130,46811,757
6106,130,46661,756
6107,130,49425,190
6108,130,46541,754
6109,130,46561,761
6110,130,46671,763
6111,130,46682,755
6112,130,46723,753
6113,130,46553,750
6114,130,46514,762
6115,130,46572,760
6116,130,46626,759
6117,130,46653,758
6118,130,46802,606
6119,130,46704,604
6120,130,46702,602
6121,130,46604,601
6122,130,46505,605
6123,130,46606,607
6124,130,46503,603
6125,130,30300,106
6126,130,38000,120
6127,130,32201,113
6128,130,32201,116
6129,130,32000,104
6130,130,37900,301
6131,130,45000,302
6132,130,40102,314
6133,131,38101,129
6134,131,30301,103
6135,131,30300,108
6136,131,38001,113
6137,131,32001,101
6138,131,32201,104
6139,131,32100,109
6140,131,34100,112
6141,131,34002,110
6142,131,34300,107
6143,131,34300,116
6144,131,41010,364
6145,131,41000,308
6146,131,41000,310
6147,131,41000,305
6148,131,45000,313
6149,131,40005,307
6150,131,40101,300
6151,131,43000,302
6152,131,46951,757
6153,131,46743,756
6154,131,49418,190
6155,131,46561,750
6156,131,46674,762
6157,131,46523,754
6158,131,46532,761
6159,131,46627,755
6160,131,46724,763
6161,131,46516,760
6162,131,46593,758
6163,131,46551,753
6164,131,46652,759
6165,131,46504,603
6166,131,46704,601
6167,131,46702,607
6168,131,46502,605
6169,131,46602,606
6170,131,46604,604
6171,131,46603,602
6172,131,49400,715
6173,131,32201,117
6174,131,34002,100
6175,131,34100,114
6176,131,34300,120
6177,131,34100,106
6178,131,37900,312
6179,131,40006,306
6180,131,40102,301
6181,132,38001,123
6182,132,30000,116
6183,132,30301,101
6184,132,38101,113
6185,132,32000,100
6186,132,32201,110
6187,132,32102,107
6188,132,34001,106
6189,132,34100,112
6190,132,34300,114
6191,132,34001,104
6192,132,43011,352
6193,132,41000,307
6194,132,41000,308
6195,132,41000,310
6196,132,45000,300
6197,132,40002,301
6198,132,43400,305
6199,132,43401,313
6200,132,46823,757
6201,132,46662,756
6202,132,49426,190
6203,132,46683,755
6204,132,46531,754
6205,132,46563,763
6206,132,46641,761
6207,132,46693,750
6208,132,46573,753
6209,132,46651,762
6210,132,45513,759
6211,132,46624,760
6212,132,46714,758
6213,132,46801,607
6214,132,46503,605
6215,132,46505,606
6216,132,46602,602
6217,132,46703,601
6218,132,46605,604
6219,132,46700,603
6220,132,30301,108
6221,132,32102,103
6222,132,32000,111
6223,132,32102,117
6224,132,34300,109
6225,132,40007,312
6226,132,40102,306
6227,132,40103,314
6228,133,30000,127
6229,133,30001,120
6230,133,38101,103
6231,133,38000,110
6232,133,32102,109
6233,133,32201,100
6234,133,32100,111
6235,133,34000,104
6236,133,34101,106
6237,133,34200,114
6238,133,34200,113
6239,133,43011,360
6240,133,41000,301
6241,133,41000,305
6242,133,41000,314
6243,133,45000,313
6244,133,40001,306
6245,133,40103,312
6246,133,43400,300
6247,133,46884,757
6248,133,46741,756
6249,133,49427,190
6250,133,46671,761
6251,133,46524,750
6252,133,46683,753
6253,133,46563,758
6254,133,45514,762
6255,133,46625,754
6256,133,46711,759
6257,133,46771,760
6258,133,46511,755
6259,133,46572,763
6260,133,46703,607
6261,133,46504,606
6262,133,46604,605
6263,133,46503,602
6264,133,46605,601
6265,133,46702,604
6266,133,46606,603
6267,133,32201,107
6268,133,34101,101
6269,133,34000,117
6270,133,34200,108
6271,133,34200,116
6272,133,45000,302
6273,133,40007,307
6274,133,43400,308
6275,134,21500,117
6276,134,38001,121
6277,134,30301,110
6278,134,30300,103
6279,134,38100,113
6280,134,32101,108
6281,134,32200,114
6282,134,32100,106
6283,134,34100,100
6284,134,34003,111
6285,134,34102,109
6286,134,34003,107
6287,134,45010,350
6288,134,41000,301
6289,134,41000,306
6290,134,41000,310
6291,134,45000,307
6292,134,40003,305
6293,134,43501,313
6294,134,40102,302
6295,134,46912,757
6296,134,46682,756
6297,134,49431,190
6298,134,46662,760
6299,134,46644,753
6300,134,46672,759
6301,134,46562,750
6302,134,45511,754
6303,134,46516,762
6304,134,46553,761
6305,134,46573,755
6306,134,46622,763
6307,134,46591,758
6308,134,46700,603
6309,134,46505,605
6310,134,46606,601
6311,134,46602,607
6312,134,46603,606
6313,134,46503,602
6314,134,46704,604
6315,134,32200,112
6316,134,32100,120
6317,134,32100,104
6318,134,34003,116
6319,134,37900,308
6320,134,43501,312
6321,134,43501,314
6322,135,30000,123
6323,135,30301,109
6324,135,38100,111
6325,135,38001,107
6326,135,32000,104
6327,135,32001,106
6328,135,32201,110
6329,135,34100,116
6330,135,34300,103
6331,135,34003,112
6332,135,34003,108
6333,135,43011,352
6334,135,41000,310
6335,135,41000,308
6336,135,41000,301
6337,135,45000,300
6338,135,40101,312
6339,135,43401,313
6340,135,43501,306
6341,135,46913,757
6342,135,46531,756
6343,135,49428,190
6344,135,46522,763
6345,135,46672,761
6346,135,46642,758
6347,135,46582,753
6348,135,46694,755
6349,135,46627,754
6350,135,46511,762
6351,135,46721,759
